Story,Word,Tag
story 2251, the flexfields in my submission file to appear in the warning and error files when the only error is a missing required element.,Fun
story 2242, deactivate after I click it while the derivations are happening,Fun
story 6904, the web app be able to provide portion suggestion for each of the food items when I create a meal.,Fun
story 6572, accept a friend request,Fun
story 6292, to Access publisher dataset listing through API so that,Fun
story 2202, to access the raw agency published files from FABS via USAspending.,Fun
story 2336, to access the raw agency published files from FABS via USAspending.,Fun
story 6356, to Add a link to a visualization related to a dataset so that So that others see that it exists (perhaps see preview in page),Fun
story 6371, to Add a link to paper or website that is relevant to a dataset so that Ditto,Fun
story 3201, to add a video to my article.,Fun
story 6599, add a website to my AllowList,Fun
story 6602, add a website to my BlockList,Fun
story 4704, to add additional properties for repositories.,Fun
story 2596, add donation centersAs favorites on my profile,Fun
story 6843, add food item in meal,Fun
story 6831, add food item into the system,Fun
story 6825, add food item(s) to grocery list,Fun
story 6804, to add meal from my meal calendar,Fun
story 6950, apply a filter on a specific field,Fun
story 6953, apply a geospatial filter (that is only show records within a certain distance of a given point),Fun
story 4215, to attach multiple files at once to a log book page.,Fun
story 4773, to authenticate locally.,Fun
story 4671, to authenticate using LDAP.,Fun
story 2644, to be able to access the site and do all the other stuffs on all of my electronic devices.,Fun
story 6487, be able to add city packages to my trip,Fun
story 6519, be able to add events to the planner,Fun
story 2581, be able to anonymously view public information,Fun
story 4902, to be able to browse by collections in the DAMS.,Fun
story 2737, be able to browse through the list of facolities and see which ones are environment-friendly,Fun
story 2638, be able to check transaction history and keep a record of it,Fun
story 6313, to Be able to consecutively narrow the search by further facetsby drilling down on search results so that users can limit their search by datasets with specific formats and tags.,Fun
story 4856, to be able to contact repositories.,Fun
story 6539, be able to convert between units,Fun
story 6484, be able to create a trip,Fun
story 2623, be able to create an acocunt,Fun
story 6490, be able to delete a trip,Fun
story 6536, be able to delete events from my planner,Fun
story 6498, be able to download a city package,Fun
story 6493, be able to edit a trip,Fun
story 6531, be able to edit events in the planner,Fun
story 6611, be able to end the study session,Fun
story 2584, be able to enter my zip code and get a list of nearby recycling facilities,Fun
story 6362, to Be able to generate visualizations/graphs from the data that I can then save or download so that I can use a graph representing the data for my work quickly,Fun
story 2587, be able to get the hours of each recycling facility,Fun
story 2599, be able to give my email ID,Fun
story 4905, to be able to limit my search to specified collection(s).,Fun
story 6776, to be able to log in with the account I signed up for in the system,Fun
story 6880, to be able to log out.,Fun
story 6504, be able to open a city package,Fun
story 6501, be able to open a trip,Fun
story 6614, be able to pause my study session,Fun
story 2669, be able to receive tempting rewards,Fun
story 6617, be able to resume my study session after pausing it,Fun
story 6522, be able to search for points of interest using a search bar,Fun
